0.303658636,58.20929738
0.311176737,56.99371117
0.318699011,55.72552747
0.327300369,54.21982023
0.33589964,52.74041174
0.343419827,51.49852678
0.352025777,49.93496232
0.363822223,48.24791901
0.372415232,46.84740673
0.381008241,45.44689445
0.390644016,44.26645671
0.406753873,41.66613747
0.428206131,38.54618851
0.43677618,37.43496238
0.445352492,36.24484002
0.453924629,35.10731515
0.463559151,33.94265665
0.474265661,32.62989033
0.483896844,31.50730982
0.506785931,28.98580331
0.518115818,27.833835
0.532002666,26.52557704
0.54694703,25.25154918
0.557605673,24.54190063
0.58639681,22.46455062
0.599185512,21.63401136
0.627937255,20.05302572
0.649237365,18.85013981
0.672648936,17.76069647
0.694233095,16.7956395
0.719458417,15.753947
0.742854049,14.8653304
0.76624361,14.05321924
0.790163067,13.24387835
0.813013623,12.54375504
0.836396353,11.81771247
0.859781993,11.05501106
