0.303352861,35.34421253
0.316204805,33.71682144
0.324783204,32.50040035
0.332288085,31.45137282
0.355861218,28.3262476
0.366576077,26.90828632
0.377277577,25.65863698
0.385831764,24.74728127
0.405084111,22.6283542
0.418975134,21.26749876
0.431782203,20.20553058
0.446014135,19.00218928
0.46166919,17.67939048
0.47980129,16.31665655
0.501541211,14.91572684
0.519221479,13.90251569
0.541575711,12.77661084
0.564980452,11.7732361
0.61175932,10.15220149
0.63514964,9.330527141
0.658526551,8.677802276
0.681897896,8.095207385
0.708297255,7.527987309
0.728625406,7.121281168
0.751985367,6.68213395
0.775338496,6.329055337
0.798518135,5.935472363
0.822040201,5.68027718
0.845393331,5.327198567
0.868736593,5.098441272
0.885716548,4.893819616
