0.318456388,21.35196205
0.332538719,21.51141918
0.34662105,21.69605375
0.388868043,22.24995744
0.40263032,22.35926367
0.417246073,22.56024609
0.431115035,22.80001459
0.445197366,22.96961263
0.459279697,23.14908932
0.473895449,23.35359774
0.487444359,23.54239941
0.501526689,23.71934087
0.51560902,23.90397544
0.529691351,24.09245655
0.543453629,24.20336551
0.558069382,24.41492595
0.571938344,24.65405336
0.585593937,24.76752669
0.60020969,25.01082119
0.614185336,25.21180361
0.628267667,25.40238285
0.642243314,25.57498237
0.656859066,25.72307468
0.67051466,25.94649533
0.684596991,26.13497645
0.698679322,26.31576446
0.712761653,26.50039902
0.726417246,26.6433626
0.741032999,26.85139703
0.755008645,27.05430272
0.768557554,27.18989373
0.783173307,27.40498018
0.797682375,27.56717652
0.811337969,27.8005341
0.825206931,27.89862121
0.839822683,28.12428568
0.853584961,28.35828435
0.867347239,28.4698344
0.881749623,28.71930088
