0.446477578,19.81124255
0.460453224,19.9721567
0.475068977,20.13082703
0.488724571,20.24205654
0.502806901,20.38437901
0.516889232,20.56516703
0.530971563,20.73441538
0.544627157,20.9312307
0.573218556,21.32678461
0.601383217,21.62585414
0.615465548,21.71143996
0.629547879,21.8653021
0.643416841,22.07718308
0.658032594,22.23232741
0.671794872,22.34612128
0.685877203,22.51921619
0.700066218,22.71303974
0.714041864,22.88463877
0.742206526,23.24076551
0.756822279,23.35359774
0.770371188,23.49239421
0.784346834,23.6709384
0.798855903,23.88602485
0.81261818,23.97705995
0.826380458,24.24920361
0.840996211,24.44313401
0.854865173,24.48095846
0.868520767,24.66879848
0.883128313,24.81518591
0.897112166,24.95023798
